,ID,Name in English,Main country,All countries,ISO639-3 codes,Degree of endangerment,Number of speakers,Latitude,Longitude,Rank ,Quality of life index,Years of life expectancy at birth,Expected years of schooling,Mean years of schooling,Gross national income per capita,Endangered,Rank,Population,Government,Republic,Constitutional monarchy,Provisional,Absolute monarchy,% speakers
988,1691.0,Bai,Sudan,SDN,bdj,Definitely endangered,2500,8.0592,25.5102,170.0,0.51,65.3,7.9,3.8,3.8289999999999997,1,33,43275865,Provisional,0,0,1,0,5.7768920390152805e-05
989,61.0,Logorik,Sudan,SDN,liu,Critically endangered,2000,11.1433,29.8306,170.0,0.51,65.3,7.9,3.8,3.8289999999999997,1,33,43275865,Provisional,0,0,1,0,4.6215136312122245e-05
990,1722.0,Talodi,Sudan,SDN,tlo,Critically endangered,1500,10.6902,30.3964,170.0,0.51,65.3,7.9,3.8,3.8289999999999997,1,33,43275865,Provisional,0,0,1,0,3.466135223409168e-05
991,1724.0,Tese,Sudan,SDN,keg,Critically endangered,1400,11.2161,29.8471,170.0,0.51,65.3,7.9,3.8,3.8289999999999997,1,33,43275865,Provisional,0,0,1,0,3.235059541848557e-05
992,1731.0,Warnang,Sudan,SDN,wrn,Severely endangered,1100,10.6538,30.6298,170.0,0.51,65.3,7.9,3.8,3.8289999999999997,1,33,43275865,Provisional,0,0,1,0,2.5418324971667234e-05
993,1698.0,Dair,Sudan,SDN,drb,Severely endangered,1000,12.517,30.5914,170.0,0.51,65.3,7.9,3.8,3.8289999999999997,1,33,43275865,Provisional,0,0,1,0,2.3107568156061122e-05
994,75.0,El Hugeirat,Sudan,SDN,elh,Severely endangered,1000,12.3131,28.4243,170.0,0.51,65.3,7.9,3.8,3.8289999999999997,1,33,43275865,Provisional,0,0,1,0,2.3107568156061122e-05
995,1740.0,Tirma,Sudan,SDN,suq,Critically endangered,1000,6.4899,34.3212,170.0,0.51,65.3,7.9,3.8,3.8289999999999997,1,33,43275865,Provisional,0,0,1,0,2.3107568156061122e-05
996,1741.0,Njalgulgule,Sudan,SDN,njl,Severely endangered,900,8.4452,25.3015,170.0,0.51,65.3,7.9,3.8,3.8289999999999997,1,33,43275865,Provisional,0,0,1,0,2.0796811340455007e-05
997,1703.0,Indri,Sudan,SDN,idr,Severely endangered,700,8.4397,25.5926,170.0,0.51,65.3,7.9,3.8,3.8289999999999997,1,33,43275865,Provisional,0,0,1,0,1.6175297709242783e-05
998,1734.0,Mo'da,Sudan,SDN,gbn,Critically endangered,600,6.5008,29.9377,170.0,0.51,65.3,7.9,3.8,3.8289999999999997,1,33,43275865,Provisional,0,0,1,0,1.3864540893636673e-05
999,1730.0,Wali,Sudan,SDN,wll,Critically endangered,487,11.9372,29.3005,170.0,0.51,65.3,7.9,3.8,3.8289999999999997,1,33,43275865,Provisional,0,0,1,0,1.1253385692001766e-05
1000,66.0,Buga,Sudan,SDN,myj,Critically endangered,400,8.2495,25.7574,170.0,0.51,65.3,7.9,3.8,3.8289999999999997,1,33,43275865,Provisional,0,0,1,0,9.243027262424448e-06
1001,1688.0,Aja,Sudan,SDN,aja,Critically endangered,200,8.6136,25.2465,170.0,0.51,65.3,7.9,3.8,3.8289999999999997,1,33,43275865,Provisional,0,0,1,0,4.621513631212224e-06
1002,1732.0,Kelo,Sudan,SDN,xel,Critically endangered,200,9.4463,34.0219,170.0,0.51,65.3,7.9,3.8,3.8289999999999997,1,33,43275865,Provisional,0,0,1,0,4.621513631212224e-06
1003,1735.0,Molo,Sudan,SDN,zmo,Critically endangered,100,10.898,34.2773,170.0,0.51,65.3,7.9,3.8,3.8289999999999997,1,33,43275865,Provisional,0,0,1,0,2.310756815606112e-06
1004,1692.0,Baygo,Sudan,SDN,byg,Extinct,0,11.7436,24.6423,170.0,0.51,65.3,7.9,3.8,3.8289999999999997,2,33,43275865,Provisional,0,0,1,0,0.0
1005,1695.0,Berti,Sudan,SDN,byt,Extinct,0,14.6898,25.9524,170.0,0.51,65.3,7.9,3.8,3.8289999999999997,2,33,43275865,Provisional,0,0,1,0,0.0
1006,53.0,Birgid,Sudan,SDN,brk,Extinct,0,14.8598,25.0103,170.0,0.51,65.3,7.9,3.8,3.8289999999999997,2,33,43275865,Provisional,0,0,1,0,0.0
1007,56.0,Eliri,Sudan,SDN,eli,Severely endangered,0,4.5706,30.858,170.0,0.51,65.3,7.9,3.8,3.8289999999999997,1,33,43275865,Provisional,0,0,1,0,0.0
1008,68.0,Gule,Sudan,SDN,gly,Extinct,0,10.0986,34.1235,170.0,0.51,65.3,7.9,3.8,3.8289999999999997,2,33,43275865,Provisional,0,0,1,0,0.0
1009,59.0,Homa,Sudan,SDN,hom,Extinct,0,5.5011,27.3779,170.0,0.51,65.3,7.9,3.8,3.8289999999999997,2,33,43275865,Provisional,0,0,1,0,0.0
1010,1738.0,Togoyo,Sudan,SDN,tgy,Extinct,0,8.5049,24.7961,170.0,0.51,65.3,7.9,3.8,3.8289999999999997,2,33,43275865,Provisional,0,0,1,0,0.0
1011,1686.0,Yem,Ethiopia,ETH,jnj,Vulnerable,81613,7.6347,37.3205,173.0,0.485,66.6,8.8,2.9,2.207,0,13,109224414,Republic,1,0,0,0,0.0007472047412403604
1012,1684.0,Oyda,Ethiopia,ETH,oyd,Vulnerable,16597,5.9438,36.6503,173.0,0.485,66.6,8.8,2.9,2.207,0,13,109224414,Republic,1,0,0,0,0.000151953207091594
1013,1681.0,Kwama,Ethiopia,ETH,kmq,Vulnerable,15000,9.5465,34.2059,173.0,0.485,66.6,8.8,2.9,2.207,0,13,109224414,Republic,1,0,0,0,0.00013733193386599447
1014,1733.0,Komo,Ethiopia,"ETH, SDN",xom,Definitely endangered,11500,9.0804,34.0905,173.0,0.485,66.6,8.8,2.9,2.207,1,13,109224414,Republic,1,0,0,0,0.00010528781596392908
1015,1685.0,Ts'amay,Ethiopia,ETH,tsb,Definitely endangered,8621,5.4382,37.2463,173.0,0.485,66.6,8.8,2.9,2.207,1,13,109224414,Republic,1,0,0,0,7.892924012391588e-05
1016,88.0,Argobba,Ethiopia,ETH,agj,Critically endangered,8000,10.5958,39.9792,173.0,0.485,66.6,8.8,2.9,2.207,1,13,109224414,Republic,1,0,0,0,7.324369806186371e-05
1017,1677.0,Chara,Ethiopia,ETH,cra,Vulnerable,6932,6.479,36.3647,173.0,0.485,66.6,8.8,2.9,2.207,0,13,109224414,Republic,1,0,0,0,6.34656643706049e-05
1018,1676.0,Bussa,Ethiopia,ETH,dox,Vulnerable,6624,5.7225,37.1406,173.0,0.485,66.6,8.8,2.9,2.207,0,13,109224414,Republic,1,0,0,0,6.064578199522315e-05
1019,83.0,Dimme,Ethiopia,ETH,dim,Vulnerable,6501,5.9548,36.2988,173.0,0.485,66.6,8.8,2.9,2.207,0,13,109224414,Republic,1,0,0,0,5.9519660137522e-05
1020,1671.0,Bambassi,Ethiopia,ETH,myf,Definitely endangered,5000,9.7469,34.7662,173.0,0.485,66.6,8.8,2.9,2.207,1,13,109224414,Republic,1,0,0,0,4.577731128866482e-05
1021,1673.0,Arbore,Ethiopia,ETH,arv,Definitely endangered,4441,5.069,36.892,173.0,0.485,66.6,8.8,2.9,2.207,1,13,109224414,Republic,1,0,0,0,4.0659407886592095e-05
1022,85.0,Nayi,Ethiopia,ETH,noz,Vulnerable,3656,7.2698,36.1724,173.0,0.485,66.6,8.8,2.9,2.207,0,13,109224414,Republic,1,0,0,0,3.347237001427172e-05
1023,1679.0,Mursi,Ethiopia,ETH,muz,Vulnerable,3278,5.5831,36.5075,173.0,0.485,66.6,8.8,2.9,2.207,0,13,109224414,Republic,1,0,0,0,3.0011605280848657e-05
1024,77.0,Hozo,Ethiopia,ETH,hoz,Definitely endangered,3000,9.3352,34.53,173.0,0.485,66.6,8.8,2.9,2.207,1,13,109224414,Republic,1,0,0,0,2.7466386773198895e-05
1025,81.0,Bayso,Ethiopia,ETH,bsw,Definitely endangered,2000,6.4081,37.749,173.0,0.485,66.6,8.8,2.9,2.207,1,13,109224414,Republic,1,0,0,0,1.831092451546593e-05
1026,80.0,Gats'ama - Ganjule - Harro,Ethiopia,ETH,kcx,Definitely endangered,2000,5.9548,37.5292,173.0,0.485,66.6,8.8,2.9,2.207,1,13,109224414,Republic,1,0,0,0,1.831092451546593e-05
1027,90.0,K'emant,Ethiopia,ETH,ahg,Severely endangered,1500,12.9349,37.2326,173.0,0.485,66.6,8.8,2.9,2.207,1,13,109224414,Republic,1,0,0,0,1.3733193386599447e-05
1028,84.0,Zay,Ethiopia,ETH,zwa,Severely endangered,1000,8.0728,38.8476,173.0,0.485,66.6,8.8,2.9,2.207,1,13,109224414,Republic,1,0,0,0,9.155462257732964e-06
1029,86.0,Anfillo,Ethiopia,ETH,myo,Critically endangered,500,8.5049,34.7415,173.0,0.485,66.6,8.8,2.9,2.207,1,13,109224414,Republic,1,0,0,0,4.577731128866482e-06
1030,82.0,Shabo,Ethiopia,ETH,sbf,Severely endangered,450,7.327000000000001,35.2935,173.0,0.485,66.6,8.8,2.9,2.207,1,13,109224414,Republic,1,0,0,0,4.119958015979834e-06
1031,1682.0,Opuuo,Ethiopia,ETH,lgn,Critically endangered,307,8.3202,33.8873,173.0,0.485,66.6,8.8,2.9,2.207,1,13,109224414,Republic,1,0,0,0,2.81072691312402e-06
1032,1683.0,Karo,Ethiopia,ETH,kxh,Critically endangered,200,5.2003,36.0681,173.0,0.485,66.6,8.8,2.9,2.207,1,13,109224414,Republic,1,0,0,0,1.8310924515465929e-06
1033,79.0,Kwegu,Ethiopia,ETH,xwg,Critically endangered,103,5.4191,36.0791,173.0,0.485,66.6,8.8,2.9,2.207,1,13,109224414,Republic,1,0,0,0,9.430126125464953e-07
1034,78.0,Ongota,Ethiopia,ETH,bxe,Critically endangered,8,5.3207,37.2244,173.0,0.485,66.6,8.8,2.9,2.207,1,13,109224414,Republic,1,0,0,0,7.324369806186372e-08
1035,89.0,Gafat,Ethiopia,ETH,gft,Extinct,0,10.6768,35.8264,173.0,0.485,66.6,8.8,2.9,2.207,2,13,109224414,Republic,1,0,0,0,0.0
1036,1687.0,Ge'ez,Ethiopia,ETH,gez,Extinct,0,8.9936,38.7597,173.0,0.485,66.6,8.8,2.9,2.207,2,13,109224414,Republic,1,0,0,0,0.0
1037,2236.0,Tai Daeng,Laos,"LAO, VNM",tyr,Vulnerable,80000,19.8833,104.6166,137.0,0.613,67.9,11.0,5.3,7.412999999999999,0,103,7337783,Republic,1,0,0,0,0.010902475584246632
1038,2237.0,Tai Neua,Laos,LAO,tdd,Vulnerable,70000,20.5166,104.3166,137.0,0.613,67.9,11.0,5.3,7.412999999999999,0,103,7337783,Republic,1,0,0,0,0.009539666136215803
1039,2235.0,Phunoi,Laos,LAO,pho,Vulnerable,37311,21.6833,102.1,137.0,0.613,67.9,11.0,5.3,7.412999999999999,0,103,7337783,Republic,1,0,0,0,0.0050847783315478255
1040,1006.0,Saek,Laos,"LAO, THA",skb,Definitely endangered,25000,19.3166,104.7833,137.0,0.613,67.9,11.0,5.3,7.412999999999999,1,103,7337783,Republic,1,0,0,0,0.0034070236200770725
1041,2220.0,Akeu,Laos,"LAO, MMR, THA",aeu,Definitely endangered,5000,21.5833,101.0166,137.0,0.613,67.9,11.0,5.3,7.412999999999999,1,103,7337783,Republic,1,0,0,0,0.0006814047240154145
1042,559.0,Sila,Laos,"LAO, VNM",slt,Definitely endangered,2600,22.3094,102.041,137.0,0.613,67.9,11.0,5.3,7.412999999999999,1,103,7337783,Republic,1,0,0,0,0.0003543304564880155
1043,525.0,Chepya,Laos,LAO,ycp,Definitely endangered,2000,21.3833,101.8166,137.0,0.613,67.9,11.0,5.3,7.412999999999999,1,103,7337783,Republic,1,0,0,0,0.0002725618896061658
1044,518.0,Pasing,Laos,LAO,bgk,Definitely endangered,1732,21.1254,101.4697,137.0,0.613,67.9,11.0,5.3,7.412999999999999,1,103,7337783,Republic,1,0,0,0,0.00023603859639893956
1045,526.0,Hung,Laos,"LAO, VNM",hnu,Definitely endangered,1000,18.9062,105.05,137.0,0.613,67.9,11.0,5.3,7.412999999999999,1,103,7337783,Republic,1,0,0,0,0.0001362809448030829
1046,542.0,May,Laos,"LAO, VNM",scb,Definitely endangered,1000,18.0623,105.5786,137.0,0.613,67.9,11.0,5.3,7.412999999999999,1,103,7337783,Republic,1,0,0,0,0.0001362809448030829
1047,553.0,Sach,Laos,"LAO, VNM",scb,Definitely endangered,1000,17.78,105.7666,137.0,0.613,67.9,11.0,5.3,7.412999999999999,1,103,7337783,Republic,1,0,0,0,0.0001362809448030829
1048,563.0,Thavung (Laos),Laos,"LAO, THA",thm,Definitely endangered,1000,18.4666,104.6666,137.0,0.613,67.9,11.0,5.3,7.412999999999999,1,103,7337783,Republic,1,0,0,0,0.0001362809448030829
1049,2258.0,Tum,Laos,LAO,tmk,Definitely endangered,1000,18.7,105.05,137.0,0.613,67.9,11.0,5.3,7.412999999999999,1,103,7337783,Republic,1,0,0,0,0.0001362809448030829
1050,546.0,Aheu,Laos,LAO,thm,Definitely endangered,500,18.4333,104.5,137.0,0.613,67.9,11.0,5.3,7.412999999999999,1,103,7337783,Republic,1,0,0,0,6.814047240154145e-05
1051,2256.0,Phong,Laos,LAO,"hnu, tmk",Definitely endangered,300,18.3333,105.0,137.0,0.613,67.9,11.0,5.3,7.412999999999999,1,103,7337783,Republic,1,0,0,0,4.088428344092487e-05
1052,552.0,Ruc,Laos,"LAO, VNM",scb,Definitely endangered,250,17.6833,105.7833,137.0,0.613,67.9,11.0,5.3,7.412999999999999,1,103,7337783,Republic,1,0,0,0,3.4070236200770725e-05
1053,516.0,Bana,Laos,LAO,phq,Severely endangered,200,20.4836,100.3161,137.0,0.613,67.9,11.0,5.3,7.412999999999999,1,103,7337783,Republic,1,0,0,0,2.7256188960616578e-05
1054,544.0,Mlabri,Laos,"LAO, THA",mra,Definitely endangered,149,18.4796,101.0961,137.0,0.613,67.9,11.0,5.3,7.412999999999999,1,103,7337783,Republic,1,0,0,0,2.030586077565935e-05
1055,514.0,Arem,Laos,"LAO, VNM",aem,Severely endangered,100,18.1771,105.3369,137.0,0.613,67.9,11.0,5.3,7.412999999999999,1,103,7337783,Republic,1,0,0,0,1.3628094480308289e-05
1056,702.0,Maori,New Zealand,NZL,mri,Vulnerable,70000,-38.4105,177.3632,14.0,0.931,82.3,18.8,12.8,40.799,0,121,5119646,Constitutional monarchy,0,0,0,0,0.013672820347344327
1057,370.0,Kashubian,Poland,POL,csb,Severely endangered,53000,54.2267,18.1713,35.0,0.88,78.7,16.3,12.5,31.623,1,38,38268000,Republic,1,0,0,0,0.001384969164837462
1058,1474.0,Vilamovian,Poland,POL,wym,Severely endangered,70,49.7909,18.762,35.0,0.88,78.7,16.3,12.5,31.623,1,38,38268000,Republic,1,0,0,0,1.8292045573324972e-06
1059,413.0,Slovincian,Poland,POL,csb,Extinct,0,54.6484,17.2485,35.0,0.88,78.7,16.3,12.5,31.623,2,38,38268000,Republic,1,0,0,0,0.0
1060,1352.0,Arvanitika,Greece,GRC,aat,Severely endangered,50000,38.1863,23.6096,32.0,0.888,82.2,17.9,10.6,30.155,1,85,10718565,Republic,1,0,0,0,0.004664803544131141
1061,388.0,Megleno-Romanian,Greece,"GRC, MKD",ruq,Severely endangered,5000,41.1042,22.2025,32.0,0.888,82.2,17.9,10.6,30.155,1,85,10718565,Republic,1,0,0,0,0.00046648035441311406
1062,417.0,Tsakonian,Greece,GRC,tsd,Critically endangered,300,37.1712,22.7911,32.0,0.888,82.2,17.9,10.6,30.155,1,85,10718565,Republic,1,0,0,0,2.7988821264786846e-05
1063,2229.0,Eastern Cham,Vietnam,VNM,cjm,Definitely endangered,50000,10.7833,108.0833,117.0,0.7040000000000001,75.4,12.7,8.3,7.433,1,16,97580000,Republic,1,0,0,0,0.0005124000819840131
1064,2240.0,Cosung (Viet Nam),Vietnam,VNM,lkc,Definitely endangered,47000,22.6166,102.75,117.0,0.7040000000000001,75.4,12.7,8.3,7.433,1,16,97580000,Republic,1,0,0,0,0.0004816560770649723
1065,2246.0,Chrau,Vietnam,VNM,crw,Definitely endangered,15000,10.5634,107.1496,117.0,0.7040000000000001,75.4,12.7,8.3,7.433,1,16,97580000,Republic,1,0,0,0,0.00015372002459520392
1066,2238.0,Chru,Vietnam,VNM,cje,Vulnerable,12000,11.4666,109.05,117.0,0.7040000000000001,75.4,12.7,8.3,7.433,0,16,97580000,Republic,1,0,0,0,0.00012297601967616316
1067,2244.0,Phula (Viet Nam),Vietnam,VNM,"ypa, ypg, ypo, yip, ypn, yhl, ypb, phh, ypm, ypp, yph, ypz",Definitely endangered,9046,22.7833,105.4666,117.0,0.7040000000000001,75.4,12.7,8.3,7.433,1,16,97580000,Republic,1,0,0,0,9.270342283254766e-05
1068,2248.0,Baheng (Viet Nam),Vietnam,VNM,pha,Vulnerable,5569,22.8166,106.35,117.0,0.7040000000000001,75.4,12.7,8.3,7.433,0,16,97580000,Republic,1,0,0,0,5.707112113137938e-05
1069,531.0,Lachi,Vietnam,VNM,lwh,Definitely endangered,5000,22.5,104.1333,117.0,0.7040000000000001,75.4,12.7,8.3,7.433,1,16,97580000,Republic,1,0,0,0,5.124000819840131e-05
1070,2196.0,Khang Quang Lam,Vietnam,VNM,kjm,Severely endangered,3921,22.0333,102.6666,117.0,0.7040000000000001,75.4,12.7,8.3,7.433,1,16,97580000,Republic,1,0,0,0,4.018241442918631e-05
1071,541.0,Mang (Viet Nam),Vietnam,VNM,zng,Definitely endangered,2300,22.35,102.9666,117.0,0.7040000000000001,75.4,12.7,8.3,7.433,1,16,97580000,Republic,1,0,0,0,2.3570403771264602e-05
1072,2247.0,Nguon,Vietnam,VNM,nuo,Vulnerable,2000,17.5333,105.3833,117.0,0.7040000000000001,75.4,12.7,8.3,7.433,0,16,97580000,Republic,1,0,0,0,2.0496003279360526e-05
1073,2239.0,Côông,Vietnam,VNM,cnc,Definitely endangered,1676,22.5943,102.7455,117.0,0.7040000000000001,75.4,12.7,8.3,7.433,1,16,97580000,Republic,1,0,0,0,1.717565074810412e-05
1074,2242.0,Laghuu,Vietnam,VNM,lgh,Definitely endangered,500,23.6166,105.6833,117.0,0.7040000000000001,75.4,12.7,8.3,7.433,1,16,97580000,Republic,1,0,0,0,5.124000819840131e-06
1075,532.0,Laha (Lao Cai),Vietnam,VNM,lha,Definitely endangered,500,22.0333,103.75,117.0,0.7040000000000001,75.4,12.7,8.3,7.433,1,16,97580000,Republic,1,0,0,0,5.124000819840131e-06
1076,2197.0,Laha (Son La),Vietnam,VNM,lha,Definitely endangered,500,21.4666,103.75,117.0,0.7040000000000001,75.4,12.7,8.3,7.433,1,16,97580000,Republic,1,0,0,0,5.124000819840131e-06
1077,524.0,Green Gelao (Viet Nam),Vietnam,VNM,giq,Critically endangered,300,23.1333,105.25,117.0,0.7040000000000001,75.4,12.7,8.3,7.433,1,16,97580000,Republic,1,0,0,0,3.074400491904079e-06
1078,2230.0,Red Gelao (Viet Nam),Vietnam,VNM,gir,Critically endangered,20,23.1666,105.25,117.0,0.7040000000000001,75.4,12.7,8.3,7.433,1,16,97580000,Republic,1,0,0,0,2.0496003279360525e-07
1079,2231.0,White Gelao (Viet Nam),Vietnam,VNM,giw,Severely endangered,20,23.2,105.3333,117.0,0.7040000000000001,75.4,12.7,8.3,7.433,1,16,97580000,Republic,1,0,0,0,2.0496003279360525e-07
1080,1949.0,Soqotri,Yemen,YEM,sqt,Severely endangered,50000,12.5331,53.767,179.0,0.47,66.1,8.8,3.2,1.594,1,48,30491000,Provisional,0,0,1,0,0.0016398281460102981
1081,1986.0,Turoyo,Syria,"SYR, TUR",tru,Severely endangered,50000,37.405,41.3745,151.0,0.5670000000000001,72.7,8.9,5.1,3.613,1,65,18276000,Republic,1,0,0,0,0.0027358284088421976
1082,2090.0,Western Neo-Aramaic,Syria,SYR,amw,Definitely endangered,20000,33.8339,36.5405,151.0,0.5670000000000001,72.7,8.9,5.1,3.613,1,65,18276000,Republic,1,0,0,0,0.001094331363536879
1083,2351.0,Mlahso (Syria),Syria,SYR,lhs,Extinct,0,37.0542,41.2363,151.0,0.5670000000000001,72.7,8.9,5.1,3.613,2,65,18276000,Republic,1,0,0,0,0.0
1084,422.0,Võro-Seto,Estonia,"EST, RUS",est,Definitely endangered,50000,57.8096,27.29,29.0,0.892,78.8,16.0,13.1,36.019,1,152,1329460,Republic,1,0,0,0,0.03760925488544221
1085,362.0,Irish,Ireland,"IRL, GBR",gle,Definitely endangered,44000,53.7876,-9.1845,2.0,0.955,82.3,18.7,12.7,68.37100000000001,1,122,4977400,Republic,1,0,0,0,0.008839956603849399
1086,134.0,Phuthi,Lesotho,LSO,ssw,Definitely endangered,43000,-29.3791,28.2838,165.0,0.527,54.3,11.3,6.5,3.1510000000000002,1,146,2007201,Constitutional monarchy,0,0,0,0,0.021422866967483575
1087,1670.0,Dungan,Kazakhstan,"KAZ, KGZ",dng,Definitely endangered,41000,42.4518,78.4643,51.0,0.825,73.6,15.6,11.9,22.857,1,63,18880832,Republic,1,0,0,0,0.0021715144756332774
1088,1304.0,Jola-Kassa,Senegal,SEN,csk,Vulnerable,40850,13.1089,-15.8999,168.0,0.512,67.9,8.6,3.2,3.3089999999999997,0,68,17223497,Republic,1,0,0,0,0.002371759927731285
1089,1302.0,Mancagne,Senegal,SEN,knf,Vulnerable,26450,12.7743,-15.6967,168.0,0.512,67.9,8.6,3.2,3.3089999999999997,0,68,17223497,Republic,1,0,0,0,0.001535692780624051
1090,1310.0,Bassari,Senegal,SEN,bsc,Vulnerable,17910,12.4419,-12.6617,168.0,0.512,67.9,8.6,3.2,3.3089999999999997,0,68,17223497,Republic,1,0,0,0,0.0010398585142146221
1091,1307.0,Bayot,Senegal,SEN,bda,Vulnerable,17150,12.4218,-16.4149,168.0,0.512,67.9,8.6,3.2,3.3089999999999997,0,68,17223497,Republic,1,0,0,0,0.0009957327481172958
1092,1300.0,Gusilay,Senegal,SEN,gsl,Vulnerable,13950,12.7019,-16.4382,168.0,0.512,67.9,8.6,3.2,3.3089999999999997,0,68,17223497,Republic,1,0,0,0,0.0008099400487601327
1093,1296.0,Noon,Senegal,SEN,snf,Vulnerable,10925,14.8173,-16.5234,168.0,0.512,67.9,8.6,3.2,3.3089999999999997,0,68,17223497,Republic,1,0,0,0,0.0006343078876490646
1094,1303.0,Bandial,Senegal,SEN,bqj,Vulnerable,10125,12.5317,-16.1553,168.0,0.512,67.9,8.6,3.2,3.3089999999999997,0,68,17223497,Republic,1,0,0,0,0.0005878597128097738
1095,1298.0,Karone,Senegal,SEN,krx,Vulnerable,10000,12.7769,-16.7733,168.0,0.512,67.9,8.6,3.2,3.3089999999999997,0,68,17223497,Republic,1,0,0,0,0.0005806021854911345
1096,1297.0,Paloor,Senegal,SEN,fap,Vulnerable,9680,14.7801,-16.8035,168.0,0.512,67.9,8.6,3.2,3.3089999999999997,0,68,17223497,Republic,1,0,0,0,0.0005620229155554183
1097,1301.0,Bainouk-Gunyaamolo,Senegal,SEN,bcz,Vulnerable,5635,12.7421,-16.1141,168.0,0.512,67.9,8.6,3.2,3.3089999999999997,0,68,17223497,Republic,1,0,0,0,0.0003271693315242543
1098,1305.0,Kwatay,Senegal,SEN,cwt,Severely endangered,5625,12.4204,-16.7596,168.0,0.512,67.9,8.6,3.2,3.3089999999999997,1,68,17223497,Republic,1,0,0,0,0.0003265887293387632
1099,1311.0,Menik,Senegal,SEN,tnr,Definitely endangered,3375,12.7528,-12.2717,168.0,0.512,67.9,8.6,3.2,3.3089999999999997,1,68,17223497,Republic,1,0,0,0,0.0001959532376032579
1100,1467.0,Bainouk-Samik,Senegal,SEN,bcb,Severely endangered,1685,12.5733,-16.2652,168.0,0.512,67.9,8.6,3.2,3.3089999999999997,1,68,17223497,Republic,1,0,0,0,9.783146825525618e-05
1101,1299.0,Mlomp,Senegal,SEN,mlo,Critically endangered,500,12.7421,-16.4904,168.0,0.512,67.9,8.6,3.2,3.3089999999999997,1,68,17223497,Republic,1,0,0,0,2.903010927455673e-05
1102,406.0,Romansh,Switzerland,CHE,roh,Definitely endangered,35095,46.5777,9.6954,2.0,0.955,83.8,16.3,13.4,69.39399999999999,1,99,8655100,Republic,1,0,0,0,0.0040548347217247635
1103,742.0,Ticuna,Brazil,"BRA, COL, PER",tca,Definitely endangered,35000,-4.3464,-70.0048,84.0,0.765,75.9,15.4,8.0,14.263,1,6,212815068,Republic,1,0,0,0,0.00016446203893795715
1104,1878.0,Kaiowá Guarani,Brazil,BRA,"kgk, pta",Vulnerable,20000,-21.5812,-55.0759,84.0,0.765,75.9,15.4,8.0,14.263,0,6,212815068,Republic,1,0,0,0,9.397830796454694e-05
1105,1959.0,Terena,Brazil,BRA,ter,Severely endangered,19000,-20.2841,-55.4638,84.0,0.765,75.9,15.4,8.0,14.263,1,6,212815068,Republic,1,0,0,0,8.92793925663196e-05
1106,617.0,Kaingang,Brazil,BRA,kgp,Definitely endangered,18500,-28.1495,-52.4707,84.0,0.765,75.9,15.4,8.0,14.263,1,6,212815068,Republic,1,0,0,0,8.692993486720593e-05
1107,648.0,Macushi (Brazil),Brazil,BRA,mbc,Vulnerable,15000,3.7765,-61.1279,84.0,0.765,75.9,15.4,8.0,14.263,0,6,212815068,Republic,1,0,0,0,7.048373097341022e-05
1108,1666.0,Guajajara,Brazil,BRA,gub,Vulnerable,14000,-4.8282,-46.8017,84.0,0.765,75.9,15.4,8.0,14.263,0,6,212815068,Republic,1,0,0,0,6.578481557518286e-05
1109,1816.0,Xavante,Brazil,BRA,xav,Vulnerable,13303,-14.4832,-53.5305,84.0,0.765,75.9,15.4,8.0,14.263,0,6,212815068,Republic,1,0,0,0,6.25096715426184e-05
1110,1948.0,Ñandeva Guarani,Brazil,BRA,nhd,Vulnerable,10000,-22.0652,-54.7558,84.0,0.765,75.9,15.4,8.0,14.263,0,6,212815068,Republic,1,0,0,0,4.698915398227347e-05
1111,1675.0,Mundurukú,Brazil,BRA,myu,Vulnerable,8000,-8.1027,-57.3486,84.0,0.765,75.9,15.4,8.0,14.263,0,6,212815068,Republic,1,0,0,0,3.759132318581878e-05
1112,1702.0,Mebengokre,Brazil,BRA,txu,Vulnerable,7266,-6.5569,-52.4707,84.0,0.765,75.9,15.4,8.0,14.263,0,6,212815068,Republic,1,0,0,0,3.4142319283519904e-05
1113,1852.0,Tucano (Brazil),Brazil,BRA,tuo,Vulnerable,7000,0.1757,-67.2363,84.0,0.765,75.9,15.4,8.0,14.263,0,6,212815068,Republic,1,0,0,0,3.289240778759143e-05
1114,1763.0,Mawé,Brazil,BRA,mav,Vulnerable,6219,-3.8642,-56.7773,84.0,0.765,75.9,15.4,8.0,14.263,0,6,212815068,Republic,1,0,0,0,2.9222554861575874e-05
1115,1631.0,Cashinahua (Brazil),Brazil,BRA,cbs,Vulnerable,6000,-9.2603,-71.5304,84.0,0.765,75.9,15.4,8.0,14.263,0,6,212815068,Republic,1,0,0,0,2.8193492389364083e-05
1116,1879.0,Mbya Guarani (Brazil),Brazil,BRA,gun,Vulnerable,6000,-30.1451,-50.625,84.0,0.765,75.9,15.4,8.0,14.263,0,6,212815068,Republic,1,0,0,0,2.8193492389364083e-05
1117,1818.0,Nheengatu / Yeral (Brazil),Brazil,BRA,yrl,Severely endangered,6000,-0.4833,-67.0166,84.0,0.765,75.9,15.4,8.0,14.263,1,6,212815068,Republic,1,0,0,0,2.8193492389364083e-05
1118,323.0,Yanomami (Brazil),Brazil,BRA,wck,Vulnerable,6000,3.0746,-63.457,84.0,0.765,75.9,15.4,8.0,14.263,0,6,212815068,Republic,1,0,0,0,2.8193492389364083e-05
