ID,Name in English,Main country,All countries,ISO639-3 codes,Degree of endangerment,Number of speakers,Latitude,Longitude,Rank ,Quality of life index(HDI-2019),Life expectancy at birth (years) SDG3,Expected years of schooling (years) SDG 4.3,Mean years of schooling (years) SDG 4.6,Gross national income (GNI) per capita (PPP $) SDG 8.5,Endangered,Rank,Population,Government
1716.0,Nding,Sudan,SDN,eli,Critically endangered,3513.0,10.4121,30.6024,170.0,0.51,65.3,7.9,3.8,3.829,1.0,33,43275865.0,Provisional
1720.0,Shwai,Sudan,SDN,shw,Critically endangered,3500.0,11.3184,30.4156,170.0,0.51,65.3,7.9,3.8,3.829,1.0,33,43275865.0,Provisional
1736.0,Morokodo,Sudan,SDN,mgc,Severely endangered,3400.0,6.0313,29.7949,170.0,0.51,65.3,7.9,3.8,3.829,1.0,33,43275865.0,Provisional
1725.0,Tima,Sudan,SDN,tms,Severely endangered,3305.0,11.7033,29.1934,170.0,0.51,65.3,7.9,3.8,3.829,1.0,33,43275865.0,Provisional
69.0,Ko,Sudan,SDN,fuj,Critically endangered,2683.0,10.6714,30.8386,170.0,0.51,65.3,7.9,3.8,3.829,1.0,33,43275865.0,Provisional
1714.0,Logol,Sudan,SDN,lof,Severely endangered,2600.0,10.8521,30.6463,170.0,0.51,65.3,7.9,3.8,3.829,1.0,33,43275865.0,Provisional
1691.0,Bai,Sudan,SDN,bdj,Definitely endangered,2500.0,8.0592,25.5102,170.0,0.51,65.3,7.9,3.8,3.829,1.0,33,43275865.0,Provisional
61.0,Logorik,Sudan,SDN,liu,Critically endangered,2000.0,11.1433,29.8306,170.0,0.51,65.3,7.9,3.8,3.829,1.0,33,43275865.0,Provisional
1722.0,Talodi,Sudan,SDN,tlo,Critically endangered,1500.0,10.6902,30.3964,170.0,0.51,65.3,7.9,3.8,3.829,1.0,33,43275865.0,Provisional
1724.0,Tese,Sudan,SDN,keg,Critically endangered,1400.0,11.2161,29.8471,170.0,0.51,65.3,7.9,3.8,3.829,1.0,33,43275865.0,Provisional
1731.0,Warnang,Sudan,SDN,wrn,Severely endangered,1100.0,10.6538,30.6298,170.0,0.51,65.3,7.9,3.8,3.829,1.0,33,43275865.0,Provisional
1698.0,Dair,Sudan,SDN,drb,Severely endangered,1000.0,12.517000000000001,30.5914,170.0,0.51,65.3,7.9,3.8,3.829,1.0,33,43275865.0,Provisional
75.0,El Hugeirat,Sudan,SDN,elh,Severely endangered,1000.0,12.3131,28.4243,170.0,0.51,65.3,7.9,3.8,3.829,1.0,33,43275865.0,Provisional
1740.0,Tirma,Sudan,SDN,suq,Critically endangered,1000.0,6.4899,34.3212,170.0,0.51,65.3,7.9,3.8,3.829,1.0,33,43275865.0,Provisional
1741.0,Njalgulgule,Sudan,SDN,njl,Severely endangered,900.0,8.4452,25.3015,170.0,0.51,65.3,7.9,3.8,3.829,1.0,33,43275865.0,Provisional
1703.0,Indri,Sudan,SDN,idr,Severely endangered,700.0,8.4397,25.5926,170.0,0.51,65.3,7.9,3.8,3.829,1.0,33,43275865.0,Provisional
1734.0,Mo'da,Sudan,SDN,gbn,Critically endangered,600.0,6.5008,29.9377,170.0,0.51,65.3,7.9,3.8,3.829,1.0,33,43275865.0,Provisional
1730.0,Wali,Sudan,SDN,wll,Critically endangered,487.0,11.9372,29.3005,170.0,0.51,65.3,7.9,3.8,3.829,1.0,33,43275865.0,Provisional
66.0,Buga,Sudan,SDN,myj,Critically endangered,400.0,8.2495,25.7574,170.0,0.51,65.3,7.9,3.8,3.829,1.0,33,43275865.0,Provisional
1688.0,Aja,Sudan,SDN,aja,Critically endangered,200.0,8.6136,25.2465,170.0,0.51,65.3,7.9,3.8,3.829,1.0,33,43275865.0,Provisional
1732.0,Kelo,Sudan,SDN,xel,Critically endangered,200.0,9.4463,34.0219,170.0,0.51,65.3,7.9,3.8,3.829,1.0,33,43275865.0,Provisional
1735.0,Molo,Sudan,SDN,zmo,Critically endangered,100.0,10.898,34.2773,170.0,0.51,65.3,7.9,3.8,3.829,1.0,33,43275865.0,Provisional
1692.0,Baygo,Sudan,SDN,byg,Extinct,0.0,11.7436,24.6423,170.0,0.51,65.3,7.9,3.8,3.829,2.0,33,43275865.0,Provisional
1695.0,Berti,Sudan,SDN,byt,Extinct,0.0,14.6898,25.9524,170.0,0.51,65.3,7.9,3.8,3.829,2.0,33,43275865.0,Provisional
53.0,Birgid,Sudan,SDN,brk,Extinct,0.0,14.8598,25.0103,170.0,0.51,65.3,7.9,3.8,3.829,2.0,33,43275865.0,Provisional
56.0,Eliri,Sudan,SDN,eli,Severely endangered,0.0,4.5706,30.858,170.0,0.51,65.3,7.9,3.8,3.829,1.0,33,43275865.0,Provisional
68.0,Gule,Sudan,SDN,gly,Extinct,0.0,10.0986,34.1235,170.0,0.51,65.3,7.9,3.8,3.829,2.0,33,43275865.0,Provisional
59.0,Homa,Sudan,SDN,hom,Extinct,0.0,5.5011,27.3779,170.0,0.51,65.3,7.9,3.8,3.829,2.0,33,43275865.0,Provisional
1738.0,Togoyo,Sudan,SDN,tgy,Extinct,0.0,8.5049,24.7961,170.0,0.51,65.3,7.9,3.8,3.829,2.0,33,43275865.0,Provisional
1686.0,Yem,Ethiopia,ETH,jnj,Vulnerable,81613.0,7.6347,37.3205,173.0,0.485,66.6,8.8,2.9,2.207,0.0,13,109224414.0,Republic
1684.0,Oyda,Ethiopia,ETH,oyd,Vulnerable,16597.0,5.9438,36.6503,173.0,0.485,66.6,8.8,2.9,2.207,0.0,13,109224414.0,Republic
1681.0,Kwama,Ethiopia,ETH,kmq,Vulnerable,15000.0,9.5465,34.2059,173.0,0.485,66.6,8.8,2.9,2.207,0.0,13,109224414.0,Republic
1733.0,Komo,Ethiopia,"ETH, SDN",xom,Definitely endangered,11500.0,9.0804,34.0905,173.0,0.485,66.6,8.8,2.9,2.207,1.0,13,109224414.0,Republic
1685.0,Ts'amay,Ethiopia,ETH,tsb,Definitely endangered,8621.0,5.4382,37.2463,173.0,0.485,66.6,8.8,2.9,2.207,1.0,13,109224414.0,Republic
88.0,Argobba,Ethiopia,ETH,agj,Critically endangered,8000.0,10.5958,39.9792,173.0,0.485,66.6,8.8,2.9,2.207,1.0,13,109224414.0,Republic
1677.0,Chara,Ethiopia,ETH,cra,Vulnerable,6932.0,6.479,36.3647,173.0,0.485,66.6,8.8,2.9,2.207,0.0,13,109224414.0,Republic
1676.0,Bussa,Ethiopia,ETH,dox,Vulnerable,6624.0,5.7225,37.1406,173.0,0.485,66.6,8.8,2.9,2.207,0.0,13,109224414.0,Republic
83.0,Dimme,Ethiopia,ETH,dim,Vulnerable,6501.0,5.9548,36.2988,173.0,0.485,66.6,8.8,2.9,2.207,0.0,13,109224414.0,Republic
1671.0,Bambassi,Ethiopia,ETH,myf,Definitely endangered,5000.0,9.7469,34.7662,173.0,0.485,66.6,8.8,2.9,2.207,1.0,13,109224414.0,Republic
1673.0,Arbore,Ethiopia,ETH,arv,Definitely endangered,4441.0,5.069,36.891999999999996,173.0,0.485,66.6,8.8,2.9,2.207,1.0,13,109224414.0,Republic
85.0,Nayi,Ethiopia,ETH,noz,Vulnerable,3656.0,7.2698,36.1724,173.0,0.485,66.6,8.8,2.9,2.207,0.0,13,109224414.0,Republic
1679.0,Mursi,Ethiopia,ETH,muz,Vulnerable,3278.0,5.5831,36.5075,173.0,0.485,66.6,8.8,2.9,2.207,0.0,13,109224414.0,Republic
77.0,Hozo,Ethiopia,ETH,hoz,Definitely endangered,3000.0,9.3352,34.53,173.0,0.485,66.6,8.8,2.9,2.207,1.0,13,109224414.0,Republic
81.0,Bayso,Ethiopia,ETH,bsw,Definitely endangered,2000.0,6.4081,37.749,173.0,0.485,66.6,8.8,2.9,2.207,1.0,13,109224414.0,Republic
80.0,Gats'ama - Ganjule - Harro,Ethiopia,ETH,kcx,Definitely endangered,2000.0,5.9548,37.5292,173.0,0.485,66.6,8.8,2.9,2.207,1.0,13,109224414.0,Republic
90.0,K'emant,Ethiopia,ETH,ahg,Severely endangered,1500.0,12.9349,37.2326,173.0,0.485,66.6,8.8,2.9,2.207,1.0,13,109224414.0,Republic
84.0,Zay,Ethiopia,ETH,zwa,Severely endangered,1000.0,8.0728,38.8476,173.0,0.485,66.6,8.8,2.9,2.207,1.0,13,109224414.0,Republic
86.0,Anfillo,Ethiopia,ETH,myo,Critically endangered,500.0,8.5049,34.7415,173.0,0.485,66.6,8.8,2.9,2.207,1.0,13,109224414.0,Republic
82.0,Shabo,Ethiopia,ETH,sbf,Severely endangered,450.0,7.327000000000001,35.2935,173.0,0.485,66.6,8.8,2.9,2.207,1.0,13,109224414.0,Republic
1682.0,Opuuo,Ethiopia,ETH,lgn,Critically endangered,307.0,8.3202,33.8873,173.0,0.485,66.6,8.8,2.9,2.207,1.0,13,109224414.0,Republic
1683.0,Karo,Ethiopia,ETH,kxh,Critically endangered,200.0,5.2003,36.0681,173.0,0.485,66.6,8.8,2.9,2.207,1.0,13,109224414.0,Republic
79.0,Kwegu,Ethiopia,ETH,xwg,Critically endangered,103.0,5.4191,36.0791,173.0,0.485,66.6,8.8,2.9,2.207,1.0,13,109224414.0,Republic
78.0,Ongota,Ethiopia,ETH,bxe,Critically endangered,8.0,5.3207,37.2244,173.0,0.485,66.6,8.8,2.9,2.207,1.0,13,109224414.0,Republic
89.0,Gafat,Ethiopia,ETH,gft,Extinct,0.0,10.6768,35.8264,173.0,0.485,66.6,8.8,2.9,2.207,2.0,13,109224414.0,Republic
1687.0,Ge'ez,Ethiopia,ETH,gez,Extinct,0.0,8.9936,38.7597,173.0,0.485,66.6,8.8,2.9,2.207,2.0,13,109224414.0,Republic
2236.0,Tai Daeng,Laos,"LAO, VNM",tyr,Vulnerable,80000.0,19.8833,104.6166,137.0,0.613,67.9,11.0,5.3,7.413,0.0,103,7337783.0,Republic
2237.0,Tai Neua,Laos,LAO,tdd,Vulnerable,70000.0,20.5166,104.3166,137.0,0.613,67.9,11.0,5.3,7.413,0.0,103,7337783.0,Republic
2235.0,Phunoi,Laos,LAO,pho,Vulnerable,37311.0,21.6833,102.1,137.0,0.613,67.9,11.0,5.3,7.413,0.0,103,7337783.0,Republic
1006.0,Saek,Laos,"LAO, THA",skb,Definitely endangered,25000.0,19.3166,104.7833,137.0,0.613,67.9,11.0,5.3,7.413,1.0,103,7337783.0,Republic
2220.0,Akeu,Laos,"LAO, MMR, THA",aeu,Definitely endangered,5000.0,21.5833,101.0166,137.0,0.613,67.9,11.0,5.3,7.413,1.0,103,7337783.0,Republic
559.0,Sila,Laos,"LAO, VNM",slt,Definitely endangered,2600.0,22.3094,102.041,137.0,0.613,67.9,11.0,5.3,7.413,1.0,103,7337783.0,Republic
525.0,Chepya,Laos,LAO,ycp,Definitely endangered,2000.0,21.3833,101.8166,137.0,0.613,67.9,11.0,5.3,7.413,1.0,103,7337783.0,Republic
518.0,Pasing,Laos,LAO,bgk,Definitely endangered,1732.0,21.1254,101.4697,137.0,0.613,67.9,11.0,5.3,7.413,1.0,103,7337783.0,Republic
526.0,Hung,Laos,"LAO, VNM",hnu,Definitely endangered,1000.0,18.9062,105.05,137.0,0.613,67.9,11.0,5.3,7.413,1.0,103,7337783.0,Republic
542.0,May,Laos,"LAO, VNM",scb,Definitely endangered,1000.0,18.0623,105.5786,137.0,0.613,67.9,11.0,5.3,7.413,1.0,103,7337783.0,Republic
553.0,Sach,Laos,"LAO, VNM",scb,Definitely endangered,1000.0,17.78,105.7666,137.0,0.613,67.9,11.0,5.3,7.413,1.0,103,7337783.0,Republic
563.0,Thavung (Laos),Laos,"LAO, THA",thm,Definitely endangered,1000.0,18.4666,104.6666,137.0,0.613,67.9,11.0,5.3,7.413,1.0,103,7337783.0,Republic
2258.0,Tum,Laos,LAO,tmk,Definitely endangered,1000.0,18.7,105.05,137.0,0.613,67.9,11.0,5.3,7.413,1.0,103,7337783.0,Republic
546.0,Aheu,Laos,LAO,thm,Definitely endangered,500.0,18.4333,104.5,137.0,0.613,67.9,11.0,5.3,7.413,1.0,103,7337783.0,Republic
2256.0,Phong,Laos,LAO,"hnu, tmk",Definitely endangered,300.0,18.3333,105.0,137.0,0.613,67.9,11.0,5.3,7.413,1.0,103,7337783.0,Republic
552.0,Ruc,Laos,"LAO, VNM",scb,Definitely endangered,250.0,17.6833,105.7833,137.0,0.613,67.9,11.0,5.3,7.413,1.0,103,7337783.0,Republic
516.0,Bana,Laos,LAO,phq,Severely endangered,200.0,20.4836,100.3161,137.0,0.613,67.9,11.0,5.3,7.413,1.0,103,7337783.0,Republic
544.0,Mlabri,Laos,"LAO, THA",mra,Definitely endangered,149.0,18.4796,101.0961,137.0,0.613,67.9,11.0,5.3,7.413,1.0,103,7337783.0,Republic
514.0,Arem,Laos,"LAO, VNM",aem,Severely endangered,100.0,18.1771,105.3369,137.0,0.613,67.9,11.0,5.3,7.413,1.0,103,7337783.0,Republic
702.0,Maori,New Zealand,NZL,mri,Vulnerable,70000.0,-38.4105,177.3632,14.0,0.9309999999999999,82.3,18.8,12.8,40.799,0.0,121,5119646.0,Constitutional monarchy
370.0,Kashubian,Poland,POL,csb,Severely endangered,53000.0,54.2267,18.1713,35.0,0.88,78.7,16.3,12.5,31.623,1.0,38,38268000.0,Republic
1474.0,Vilamovian,Poland,POL,wym,Severely endangered,70.0,49.7909,18.762,35.0,0.88,78.7,16.3,12.5,31.623,1.0,38,38268000.0,Republic
413.0,Slovincian,Poland,POL,csb,Extinct,0.0,54.6484,17.2485,35.0,0.88,78.7,16.3,12.5,31.623,2.0,38,38268000.0,Republic
1352.0,Arvanitika,Greece,GRC,aat,Severely endangered,50000.0,38.1863,23.6096,32.0,0.888,82.2,17.9,10.6,30.155,1.0,85,10718565.0,Republic
388.0,Megleno-Romanian,Greece,"GRC, MKD",ruq,Severely endangered,5000.0,41.1042,22.2025,32.0,0.888,82.2,17.9,10.6,30.155,1.0,85,10718565.0,Republic
417.0,Tsakonian,Greece,GRC,tsd,Critically endangered,300.0,37.1712,22.7911,32.0,0.888,82.2,17.9,10.6,30.155,1.0,85,10718565.0,Republic
2229.0,Eastern Cham,Vietnam,VNM,cjm,Definitely endangered,50000.0,10.7833,108.0833,117.0,0.7040000000000001,75.4,12.7,8.3,7.433,1.0,16,97580000.0,Republic
2240.0,Cosung (Viet Nam),Vietnam,VNM,lkc,Definitely endangered,47000.0,22.6166,102.75,117.0,0.7040000000000001,75.4,12.7,8.3,7.433,1.0,16,97580000.0,Republic
2246.0,Chrau,Vietnam,VNM,crw,Definitely endangered,15000.0,10.5634,107.1496,117.0,0.7040000000000001,75.4,12.7,8.3,7.433,1.0,16,97580000.0,Republic
2238.0,Chru,Vietnam,VNM,cje,Vulnerable,12000.0,11.4666,109.05,117.0,0.7040000000000001,75.4,12.7,8.3,7.433,0.0,16,97580000.0,Republic
2244.0,Phula (Viet Nam),Vietnam,VNM,"ypa, ypg, ypo, yip, ypn, yhl, ypb, phh, ypm, ypp, yph, ypz",Definitely endangered,9046.0,22.7833,105.4666,117.0,0.7040000000000001,75.4,12.7,8.3,7.433,1.0,16,97580000.0,Republic
2248.0,Baheng (Viet Nam),Vietnam,VNM,pha,Vulnerable,5569.0,22.8166,106.35,117.0,0.7040000000000001,75.4,12.7,8.3,7.433,0.0,16,97580000.0,Republic
531.0,Lachi,Vietnam,VNM,lwh,Definitely endangered,5000.0,22.5,104.1333,117.0,0.7040000000000001,75.4,12.7,8.3,7.433,1.0,16,97580000.0,Republic
2196.0,Khang Quang Lam,Vietnam,VNM,kjm,Severely endangered,3921.0,22.0333,102.6666,117.0,0.7040000000000001,75.4,12.7,8.3,7.433,1.0,16,97580000.0,Republic
541.0,Mang (Viet Nam),Vietnam,VNM,zng,Definitely endangered,2300.0,22.35,102.9666,117.0,0.7040000000000001,75.4,12.7,8.3,7.433,1.0,16,97580000.0,Republic
2247.0,Nguon,Vietnam,VNM,nuo,Vulnerable,2000.0,17.5333,105.3833,117.0,0.7040000000000001,75.4,12.7,8.3,7.433,0.0,16,97580000.0,Republic
2239.0,Côông,Vietnam,VNM,cnc,Definitely endangered,1676.0,22.5943,102.7455,117.0,0.7040000000000001,75.4,12.7,8.3,7.433,1.0,16,97580000.0,Republic
2242.0,Laghuu,Vietnam,VNM,lgh,Definitely endangered,500.0,23.6166,105.6833,117.0,0.7040000000000001,75.4,12.7,8.3,7.433,1.0,16,97580000.0,Republic
532.0,Laha (Lao Cai),Vietnam,VNM,lha,Definitely endangered,500.0,22.0333,103.75,117.0,0.7040000000000001,75.4,12.7,8.3,7.433,1.0,16,97580000.0,Republic
2197.0,Laha (Son La),Vietnam,VNM,lha,Definitely endangered,500.0,21.4666,103.75,117.0,0.7040000000000001,75.4,12.7,8.3,7.433,1.0,16,97580000.0,Republic
524.0,Green Gelao (Viet Nam),Vietnam,VNM,giq,Critically endangered,300.0,23.1333,105.25,117.0,0.7040000000000001,75.4,12.7,8.3,7.433,1.0,16,97580000.0,Republic
2230.0,Red Gelao (Viet Nam),Vietnam,VNM,gir,Critically endangered,20.0,23.1666,105.25,117.0,0.7040000000000001,75.4,12.7,8.3,7.433,1.0,16,97580000.0,Republic
2231.0,White Gelao (Viet Nam),Vietnam,VNM,giw,Severely endangered,20.0,23.2,105.3333,117.0,0.7040000000000001,75.4,12.7,8.3,7.433,1.0,16,97580000.0,Republic
1949.0,Soqotri,Yemen,YEM,sqt,Severely endangered,50000.0,12.5331,53.766999999999996,179.0,0.47,66.1,8.8,3.2,1.594,1.0,48,30491000.0,Provisional
1986.0,Turoyo,Syria,"SYR, TUR",tru,Severely endangered,50000.0,37.405,41.3745,151.0,0.5670000000000001,72.7,8.9,5.1,3.613,1.0,65,18276000.0,Republic
2090.0,Western Neo-Aramaic,Syria,SYR,amw,Definitely endangered,20000.0,33.8339,36.5405,151.0,0.5670000000000001,72.7,8.9,5.1,3.613,1.0,65,18276000.0,Republic
2351.0,Mlahso (Syria),Syria,SYR,lhs,Extinct,0.0,37.0542,41.2363,151.0,0.5670000000000001,72.7,8.9,5.1,3.613,2.0,65,18276000.0,Republic
422.0,Võro-Seto,Estonia,"EST, RUS",est,Definitely endangered,50000.0,57.8096,27.29,29.0,0.892,78.8,16.0,13.1,36.019,1.0,152,1329460.0,Republic
362.0,Irish,Ireland,"IRL, GBR",gle,Definitely endangered,44000.0,53.7876,-9.1845,2.0,0.955,82.3,18.7,12.7,68.371,1.0,122,4977400.0,Republic
134.0,Phuthi,Lesotho,LSO,ssw,Definitely endangered,43000.0,-29.3791,28.2838,165.0,0.527,54.3,11.3,6.5,3.151,1.0,146,2007201.0,Constitutional monarchy
1670.0,Dungan,Kazakhstan,"KAZ, KGZ",dng,Definitely endangered,41000.0,42.4518,78.4643,51.0,0.825,73.6,15.6,11.9,22.857,1.0,63,18880832.0,Republic
1304.0,Jola-Kassa,Senegal,SEN,csk,Vulnerable,40850.0,13.1089,-15.8999,168.0,0.512,67.9,8.6,3.2,3.309,0.0,68,17223497.0,Republic
1302.0,Mancagne,Senegal,SEN,knf,Vulnerable,26450.0,12.7743,-15.6967,168.0,0.512,67.9,8.6,3.2,3.309,0.0,68,17223497.0,Republic
1310.0,Bassari,Senegal,SEN,bsc,Vulnerable,17910.0,12.4419,-12.6617,168.0,0.512,67.9,8.6,3.2,3.309,0.0,68,17223497.0,Republic
1307.0,Bayot,Senegal,SEN,bda,Vulnerable,17150.0,12.4218,-16.4149,168.0,0.512,67.9,8.6,3.2,3.309,0.0,68,17223497.0,Republic
1300.0,Gusilay,Senegal,SEN,gsl,Vulnerable,13950.0,12.7019,-16.4382,168.0,0.512,67.9,8.6,3.2,3.309,0.0,68,17223497.0,Republic
1296.0,Noon,Senegal,SEN,snf,Vulnerable,10925.0,14.8173,-16.5234,168.0,0.512,67.9,8.6,3.2,3.309,0.0,68,17223497.0,Republic
1303.0,Bandial,Senegal,SEN,bqj,Vulnerable,10125.0,12.5317,-16.1553,168.0,0.512,67.9,8.6,3.2,3.309,0.0,68,17223497.0,Republic
1298.0,Karone,Senegal,SEN,krx,Vulnerable,10000.0,12.7769,-16.7733,168.0,0.512,67.9,8.6,3.2,3.309,0.0,68,17223497.0,Republic
1297.0,Paloor,Senegal,SEN,fap,Vulnerable,9680.0,14.7801,-16.8035,168.0,0.512,67.9,8.6,3.2,3.309,0.0,68,17223497.0,Republic
1301.0,Bainouk-Gunyaamolo,Senegal,SEN,bcz,Vulnerable,5635.0,12.7421,-16.1141,168.0,0.512,67.9,8.6,3.2,3.309,0.0,68,17223497.0,Republic
1305.0,Kwatay,Senegal,SEN,cwt,Severely endangered,5625.0,12.4204,-16.7596,168.0,0.512,67.9,8.6,3.2,3.309,1.0,68,17223497.0,Republic
1311.0,Menik,Senegal,SEN,tnr,Definitely endangered,3375.0,12.7528,-12.2717,168.0,0.512,67.9,8.6,3.2,3.309,1.0,68,17223497.0,Republic
1467.0,Bainouk-Samik,Senegal,SEN,bcb,Severely endangered,1685.0,12.5733,-16.2652,168.0,0.512,67.9,8.6,3.2,3.309,1.0,68,17223497.0,Republic
1299.0,Mlomp,Senegal,SEN,mlo,Critically endangered,500.0,12.7421,-16.4904,168.0,0.512,67.9,8.6,3.2,3.309,1.0,68,17223497.0,Republic
406.0,Romansh,Switzerland,CHE,roh,Definitely endangered,35095.0,46.5777,9.6954,2.0,0.955,83.8,16.3,13.4,69.394,1.0,99,8655100.0,Republic
742.0,Ticuna,Brazil,"BRA, COL, PER",tca,Definitely endangered,35000.0,-4.3464,-70.0048,84.0,0.765,75.9,15.4,8.0,14.263,1.0,6,212815068.0,Republic
1878.0,Kaiowá Guarani,Brazil,BRA,"kgk, pta",Vulnerable,20000.0,-21.5812,-55.0759,84.0,0.765,75.9,15.4,8.0,14.263,0.0,6,212815068.0,Republic
1959.0,Terena,Brazil,BRA,ter,Severely endangered,19000.0,-20.2841,-55.4638,84.0,0.765,75.9,15.4,8.0,14.263,1.0,6,212815068.0,Republic
617.0,Kaingang,Brazil,BRA,kgp,Definitely endangered,18500.0,-28.1495,-52.4707,84.0,0.765,75.9,15.4,8.0,14.263,1.0,6,212815068.0,Republic
648.0,Macushi (Brazil),Brazil,BRA,mbc,Vulnerable,15000.0,3.7765,-61.1279,84.0,0.765,75.9,15.4,8.0,14.263,0.0,6,212815068.0,Republic
1666.0,Guajajara,Brazil,BRA,gub,Vulnerable,14000.0,-4.8282,-46.8017,84.0,0.765,75.9,15.4,8.0,14.263,0.0,6,212815068.0,Republic
1816.0,Xavante,Brazil,BRA,xav,Vulnerable,13303.0,-14.4832,-53.5305,84.0,0.765,75.9,15.4,8.0,14.263,0.0,6,212815068.0,Republic
1948.0,Ñandeva Guarani,Brazil,BRA,nhd,Vulnerable,10000.0,-22.0652,-54.7558,84.0,0.765,75.9,15.4,8.0,14.263,0.0,6,212815068.0,Republic
1675.0,Mundurukú,Brazil,BRA,myu,Vulnerable,8000.0,-8.1027,-57.3486,84.0,0.765,75.9,15.4,8.0,14.263,0.0,6,212815068.0,Republic
1702.0,Mebengokre,Brazil,BRA,txu,Vulnerable,7266.0,-6.5569,-52.4707,84.0,0.765,75.9,15.4,8.0,14.263,0.0,6,212815068.0,Republic
1852.0,Tucano (Brazil),Brazil,BRA,tuo,Vulnerable,7000.0,0.1757,-67.2363,84.0,0.765,75.9,15.4,8.0,14.263,0.0,6,212815068.0,Republic
1763.0,Mawé,Brazil,BRA,mav,Vulnerable,6219.0,-3.8642,-56.7773,84.0,0.765,75.9,15.4,8.0,14.263,0.0,6,212815068.0,Republic
1631.0,Cashinahua (Brazil),Brazil,BRA,cbs,Vulnerable,6000.0,-9.2603,-71.5304,84.0,0.765,75.9,15.4,8.0,14.263,0.0,6,212815068.0,Republic
1879.0,Mbya Guarani (Brazil),Brazil,BRA,gun,Vulnerable,6000.0,-30.1451,-50.625,84.0,0.765,75.9,15.4,8.0,14.263,0.0,6,212815068.0,Republic
1818.0,Nheengatu / Yeral (Brazil),Brazil,BRA,yrl,Severely endangered,6000.0,-0.4833,-67.0166,84.0,0.765,75.9,15.4,8.0,14.263,1.0,6,212815068.0,Republic
323.0,Yanomami (Brazil),Brazil,BRA,wck,Vulnerable,6000.0,3.0746,-63.457,84.0,0.765,75.9,15.4,8.0,14.263,0.0,6,212815068.0,Republic
1767.0,Baníwa do Içana,Brazil,"BRA, COL, VEN",bwi,Vulnerable,5811.0,1.2743,-68.291,84.0,0.765,75.9,15.4,8.0,14.263,0.0,6,212815068.0,Republic
1920.0,Wapishana (Brazil),Brazil,BRA,wap,Definitely endangered,4000.0,2.8113,-61.2377,84.0,0.765,75.9,15.4,8.0,14.263,1.0,6,212815068.0,Republic
1932.0,Yanomám,Brazil,BRA,wca,Vulnerable,4000.0,3.3818,-63.8085,84.0,0.765,75.9,15.4,8.0,14.263,0.0,6,212815068.0,Republic
1699.0,Waiwai (Brazil),Brazil,BRA,waw,Vulnerable,2916.0,-0.7909,-58.2714,84.0,0.765,75.9,15.4,8.0,14.263,0.0,6,212815068.0,Republic
663.0,Wari,Brazil,BRA,pav,Definitely endangered,2721.0,-11.7275,-65.0061,84.0,0.765,75.9,15.4,8.0,14.263,1.0,6,212815068.0,Republic
1870.0,Xerente,Brazil,BRA,xer,Severely endangered,2569.0,-9.3356,-48.2227,84.0,0.765,75.9,15.4,8.0,14.263,1.0,6,212815068.0,Republic
1758.0,Karipuna do Amapá,Brazil,BRA,kmv,Vulnerable,2200.0,3.3379,-51.6796,84.0,0.765,75.9,15.4,8.0,14.263,0.0,6,212815068.0,Republic
2066.0,Krahô,Brazil,BRA,xra,Vulnerable,2184.0,-8.4071,-47.2851,84.0,0.765,75.9,15.4,8.0,14.263,0.0,6,212815068.0,Republic
1933.0,Katukína-Kanamarí,Brazil,BRA,"kav, knm",Vulnerable,2100.0,-5.6159,-68.7304,84.0,0.765,75.9,15.4,8.0,14.263,0.0,6,212815068.0,Republic
1936.0,Apurinã,Brazil,BRA,apu,Definitely endangered,2000.0,-5.4847,-63.8964,84.0,0.765,75.9,15.4,8.0,14.263,1.0,6,212815068.0,Republic
1798.0,Culina (Brazil),Brazil,BRA,cul,Vulnerable,2000.0,-7.1008,-68.7744,84.0,0.765,75.9,15.4,8.0,14.263,0.0,6,212815068.0,Republic
1711.0,Galibi Marworno,Brazil,BRA,car,Vulnerable,2000.0,3.4256,-52.0312,84.0,0.765,75.9,15.4,8.0,14.263,0.0,6,212815068.0,Republic
1771.0,Hupda (Brazil),Brazil,BRA,jup,Vulnerable,1900.0,0.7909,-68.247,84.0,0.765,75.9,15.4,8.0,14.263,0.0,6,212815068.0,Republic
1630.0,Kadiwéu,Brazil,BRA,kbc,Definitely endangered,1600.0,-20.5222,-56.7237,84.0,0.765,75.9,15.4,8.0,14.263,1.0,6,212815068.0,Republic
1761.0,Akwáwa,Brazil,BRA,"mdz, pak, asu",Vulnerable,1548.0,-5.2441,-52.7014,84.0,0.765,75.9,15.4,8.0,14.263,0.0,6,212815068.0,Republic
1955.0,Apinajé,Brazil,BRA,apn,Vulnerable,1500.0,-6.0317,-47.5604,84.0,0.765,75.9,15.4,8.0,14.263,0.0,6,212815068.0,Republic
1869.0,Karajá,Brazil,BRA,kpj,Vulnerable,1500.0,-11.0921,-50.3393,84.0,0.765,75.9,15.4,8.0,14.263,0.0,6,212815068.0,Republic
1812.0,Mayoruna (Brazil),Brazil,BRA,mcf,Vulnerable,1500.0,-3.3379,-64.8413,84.0,0.765,75.9,15.4,8.0,14.263,0.0,6,212815068.0,Republic
589.0,Cinta Larga,Brazil,BRA,cin,Vulnerable,1440.0,-11.4154,-59.7216,84.0,0.765,75.9,15.4,8.0,14.263,0.0,6,212815068.0,Republic
